"initial_alias","converted_alias","name","description","namespace"
"GO:0045202","ENSMUSG00000071424","Grid2","glutamate receptor, ionotropic, delta 2 [Source:MGI Symbol;Acc:MGI:95813]","GO"
"GO:0045202","ENSMUSG00000071454","Dtnb","dystrobrevin, beta [Source:MGI Symbol;Acc:MGI:1203728]","GO"
"GO:0045202","ENSMUSG00000071636","Rimbp3","RIMS binding protein 3 [Source:MGI Symbol;Acc:MGI:2685449]","GO"
"GO:0045202","ENSMUSG00000071658","Gng3","guanine nucleotide binding protein (G protein), gamma 3 [Source:MGI Symbol;Acc:MGI:102704]","GO"
"GO:0045202","ENSMUSG00000071711","Mpst","mercaptopyruvate sulfurtransferase [Source:MGI Symbol;Acc:MGI:2179733]","GO"
"GO:0045202","ENSMUSG00000071862","Lrrtm2","leucine rich repeat transmembrane neuronal 2 [Source:MGI Symbol;Acc:MGI:2389174]","GO"
"GO:0045202","ENSMUSG00000072214","Sept5","septin 5 [Source:MGI Symbol;Acc:MGI:1195461]","GO"
"GO:0045202","ENSMUSG00000072235","Tuba1a","tubulin, alpha 1A [Source:MGI Symbol;Acc:MGI:98869]","GO"
"GO:0045202","ENSMUSG00000073413","Ly6g6d","lymphocyte antigen 6 complex, locus G6D [Source:MGI Symbol;Acc:MGI:2148931]","GO"
"GO:0045202","ENSMUSG00000073418","C4b","complement component 4B (Chido blood group) [Source:MGI Symbol;Acc:MGI:88228]","GO"
"GO:0045202","ENSMUSG00000073639","Rab18","RAB18, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:102790]","GO"
"GO:0045202","ENSMUSG00000073702","Rpl31","ribosomal protein L31 [Source:MGI Symbol;Acc:MGI:2149632]","GO"
"GO:0045202","ENSMUSG00000073838","Tufm","Tu translation elongation factor, mitochondrial [Source:MGI Symbol;Acc:MGI:1923686]","GO"
"GO:0045202","ENSMUSG00000073893","Olfr472","olfactory receptor 472 [Source:MGI Symbol;Acc:MGI:3030306]","GO"
"GO:0045202","ENSMUSG00000074121","Ntf5","neurotrophin 5 [Source:MGI Symbol;Acc:MGI:97381]","GO"
"GO:0045202","ENSMUSG00000074582","Arfgef2","ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) [Source:MGI Symbol;Acc:MGI:2139354]","GO"
"GO:0045202","ENSMUSG00000074736","Syndig1","synapse differentiation inducing 1 [Source:MGI Symbol;Acc:MGI:3702158]","GO"
"GO:0045202","ENSMUSG00000074939","Chrm5","cholinergic receptor, muscarinic 5 [Source:MGI Symbol;Acc:MGI:109248]","GO"
"GO:0045202","ENSMUSG00000074991","Gabrr3","gamma-aminobutyric acid (GABA) receptor, rho 3 [Source:MGI Symbol;Acc:MGI:3588203]","GO"
"GO:0045202","ENSMUSG00000075167","Olfr1101","olfactory receptor 1101 [Source:MGI Symbol;Acc:MGI:3030935]","GO"
"GO:0045202","ENSMUSG00000075318","Scn2a","sodium channel, voltage-gated, type II, alpha [Source:MGI Symbol;Acc:MGI:98248]","GO"
"GO:0045202","ENSMUSG00000075478","Slitrk1","SLIT and NTRK-like family, member 1 [Source:MGI Symbol;Acc:MGI:2679446]","GO"
"GO:0045202","ENSMUSG00000075602","Ly6a","lymphocyte antigen 6 complex, locus A [Source:MGI Symbol;Acc:MGI:107527]","GO"
"GO:0045202","ENSMUSG00000075605","Slurp2","secreted Ly6/Plaur domain containing 2 [Source:MGI Symbol;Acc:MGI:1916712]","GO"
"GO:0045202","ENSMUSG00000076432","Ywhaq","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:MGI Symbol;Acc:MGI:891963]","GO"
"GO:0045202","ENSMUSG00000077450","Rab11b","RAB11B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:99425]","GO"
"GO:0045202","ENSMUSG00000078485","Plekhn1","pleckstrin homology domain containing, family N member 1 [Source:MGI Symbol;Acc:MGI:2387630]","GO"
"GO:0045202","ENSMUSG00000078566","Bnip3","BCL2/adenovirus E1B interacting protein 3 [Source:MGI Symbol;Acc:MGI:109326]","GO"
"GO:0045202","ENSMUSG00000078812","Eif5a","eukaryotic translation initiation factor 5A [Source:MGI Symbol;Acc:MGI:106248]","GO"
"GO:0045202","ENSMUSG00000078816","Prkcg","protein kinase C, gamma [Source:MGI Symbol;Acc:MGI:97597]","GO"
"GO:0045202","ENSMUSG00000079018","Ly6c1","lymphocyte antigen 6 complex, locus C1 [Source:MGI Symbol;Acc:MGI:96882]","GO"
"GO:0045202","ENSMUSG00000079037","Prnp","prion protein [Source:MGI Symbol;Acc:MGI:97769]","GO"
"GO:0045202","ENSMUSG00000079055","Slc8a3","solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:MGI Symbol;Acc:MGI:107976]","GO"
"GO:0045202","ENSMUSG00000079056","Kcnip3","Kv channel interacting protein 3, calsenilin [Source:MGI Symbol;Acc:MGI:1929258]","GO"
"GO:0045202","ENSMUSG00000079477","Rab7","RAB7, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105068]","GO"
"GO:0045202","ENSMUSG00000079550","Mpp4","membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4) [Source:MGI Symbol;Acc:MGI:2386681]","GO"
"GO:0045202","ENSMUSG00000079657","Rab26","RAB26, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2443284]","GO"
"GO:0045202","ENSMUSG00000084845","Tmem240","transmembrane protein 240 [Source:MGI Symbol;Acc:MGI:3648074]","GO"
"GO:0045202","ENSMUSG00000089717","Olfr275","olfactory receptor 275 [Source:MGI Symbol;Acc:MGI:3030109]","GO"
"GO:0045202","ENSMUSG00000089872","Rps6kc1","ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol;Acc:MGI:2443419]","GO"
"GO:0045202","ENSMUSG00000090137","Uba52","ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:MGI Symbol;Acc:MGI:98887]","GO"
"GO:0045202","ENSMUSG00000090862","Rps13","ribosomal protein S13 [Source:MGI Symbol;Acc:MGI:1915302]","GO"
"GO:0045202","ENSMUSG00000090935","Synj2bp","synaptojanin 2 binding protein [Source:MGI Symbol;Acc:MGI:1344347]","GO"
"GO:0045202","ENSMUSG00000093485","Gm20708","predicted gene 20708 [Source:MGI Symbol;Acc:MGI:5313155]","GO"
"GO:0045202","ENSMUSG00000093884","Olfr239","olfactory receptor 239 [Source:MGI Symbol;Acc:MGI:3030073]","GO"
"GO:0045202","ENSMUSG00000094197","Olfr474","olfactory receptor 474 [Source:MGI Symbol;Acc:MGI:3030308]","GO"
"GO:0045202","ENSMUSG00000094353","Olfr150","olfactory receptor 150 [Source:MGI Symbol;Acc:MGI:2659178]","GO"
"GO:0045202","ENSMUSG00000094891","Olfr55","olfactory receptor 55 [Source:MGI Symbol;Acc:MGI:1333751]","GO"
"GO:0045202","ENSMUSG00000095212","Olfr473","olfactory receptor 473 [Source:MGI Symbol;Acc:MGI:3030307]","GO"
"GO:0045202","ENSMUSG00000096054","Syne1","spectrin repeat containing, nuclear envelope 1 [Source:MGI Symbol;Acc:MGI:1927152]","GO"
"GO:0045202","ENSMUSG00000096169","Olfr1564","olfactory receptor 1564 [Source:MGI Symbol;Acc:MGI:3782645]","GO"
"GO:0045202","ENSMUSG00000096764","Gm21985","predicted gene 21985 [Source:MGI Symbol;Acc:MGI:5439454]","GO"
"GO:0045202","ENSMUSG00000096883","Shisa8","shisa family member 8 [Source:MGI Symbol;Acc:MGI:2146080]","GO"
"GO:0045202","ENSMUSG00000096994","Ppp1ca","protein phosphatase 1 catalytic subunit alpha [Source:MGI Symbol;Acc:MGI:103016]","GO"
"GO:0045202","ENSMUSG00000096998","Cacng7","calcium channel, voltage-dependent, gamma subunit 7 [Source:MGI Symbol;Acc:MGI:1932374]","GO"
"GO:0045202","ENSMUSG00000097449","Prkcg","Protein kinase C gamma type  [Source:UniProtKB/Swiss-Prot;Acc:P63318]","GO"
"GO:0045202","ENSMUSG00000097687","Cabp4","calcium binding protein 4 [Source:MGI Symbol;Acc:MGI:1920910]","GO"
"GO:0045202","ENSMUSG00000098274","Rpl24","ribosomal protein L24 [Source:MGI Symbol;Acc:MGI:1915443]","GO"
"GO:0045202","ENSMUSG00000098892","Comt","catechol-O-methyltransferase [Source:MGI Symbol;Acc:MGI:88470]","GO"
"GO:0045202","ENSMUSG00000101645","Gm28635","predicted gene 28635 [Source:MGI Symbol;Acc:MGI:5579341]","GO"
"GO:0045202","ENSMUSG00000103458","Gm42416","predicted gene, 42416 [Source:MGI Symbol;Acc:MGI:5649001]","GO"
"GO:0045202","ENSMUSG00000104252","Pcdha4","protocadherin alpha 4 [Source:MGI Symbol;Acc:MGI:1298406]","GO"
"GO:0045202","ENSMUSG00000106247","Gm43720","predicted gene 43720 [Source:MGI Symbol;Acc:MGI:5663857]","GO"
"GO:0045202","ENSMUSG00000106631","Gm42669","predicted gene 42669 [Source:MGI Symbol;Acc:MGI:5662806]","GO"
"GO:0045202","ENSMUSG00000106685","Rasgrp2","RAS, guanyl releasing protein 2 [Source:MGI Symbol;Acc:MGI:1333849]","GO"
"GO:0045202","ENSMUSG00000106687","Dgcr8","DGCR8, microprocessor complex subunit [Source:MGI Symbol;Acc:MGI:2151114]","GO"
"GO:0045202","ENSMUSG00000107104","Nrxn2","neurexin II [Source:MGI Symbol;Acc:MGI:1096362]","GO"
"GO:0045202","ENSMUSG00000107249","Baalc","brain and acute leukemia, cytoplasmic [Source:MGI Symbol;Acc:MGI:1928704]","GO"
"GO:0045202","ENSMUSG00000110195","Pde2a","phosphodiesterase 2A, cGMP-stimulated [Source:MGI Symbol;Acc:MGI:2446107]","GO"
"GO:0045202","ENSMUSG00000110850","Slc30a1","solute carrier family 30 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1345281]","GO"
"GO:0045202","ENSMUSG00000111113","Rtn4r","reticulon 4 receptor [Source:MGI Symbol;Acc:MGI:2136886]","GO"
"GO:0045202","ENSMUSG00000111277","Rab3a","Ras-related protein Rab-3A  [Source:UniProtKB/Swiss-Prot;Acc:P63011]","GO"
"GO:0045202","ENSMUSG00000111375","Btbd8","BTB (POZ) domain containing 8 [Source:MGI Symbol;Acc:MGI:3646208]","GO"
"GO:0045202","ENSMUSG00000111579","Rapsn","receptor-associated protein of the synapse [Source:MGI Symbol;Acc:MGI:99422]","GO"
"GO:0045202","ENSMUSG00000111628","Rims1","regulating synaptic membrane exocytosis 1 [Source:MGI Symbol;Acc:MGI:2152971]","GO"
"GO:0045202","ENSMUSG00000111861","Cpeb3","cytoplasmic polyadenylation element binding protein 3 [Source:MGI Symbol;Acc:MGI:2443075]","GO"
"GO:0045202","ENSMUSG00000115861","Arf4","ADP-ribosylation factor 4 [Source:MGI Symbol;Acc:MGI:99433]","GO"
"GO:0045202","ENSMUSG00000116048","Sept2","septin 2 [Source:MGI Symbol;Acc:MGI:97298]","GO"
"GO:0045202","ENSMUSG00000116594","Gm49601","predicted gene, 49601 [Source:MGI Symbol;Acc:MGI:6215011]","GO"
